"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Finland","Electricity - total wind production","2009","Kilowatt-hours, million","277",""
"Finland","Electricity - total wind production","2008","Kilowatt-hours, million","261",""
"Finland","Electricity - total wind production","2007","Kilowatt-hours, million","188",""
"Finland","Electricity - total wind production","2006","Kilowatt-hours, million","156",""
"Finland","Electricity - total wind production","2005","Kilowatt-hours, million","170",""
"Finland","Electricity - total wind production","2004","Kilowatt-hours, million","120",""
"Finland","Electricity - total wind production","2003","Kilowatt-hours, million","93",""
"Finland","Electricity - total wind production","2002","Kilowatt-hours, million","64",""
"Finland","Electricity - total wind production","2001","Kilowatt-hours, million","70",""
"Finland","Electricity - total wind production","2000","Kilowatt-hours, million","78",""
"Finland","Electricity - total wind production","1999","Kilowatt-hours, million","49",""
"Finland","Electricity - total wind production","1998","Kilowatt-hours, million","23",""
"Finland","Electricity - total wind production","1997","Kilowatt-hours, million","17",""
"Finland","Electricity - total wind production","1996","Kilowatt-hours, million","11",""
"Finland","Electricity - total wind production","1995","Kilowatt-hours, million","11",""
"Finland","Electricity - total wind production","1994","Kilowatt-hours, million","7",""
"Finland","Electricity - total wind production","1993","Kilowatt-hours, million","4",""
"Finland","Electricity - total wind production","1992","Kilowatt-hours, million","2",""
"France","Electricity - total wind production","2017","Kilowatt-hours, million","24711",""
"France","Electricity - total wind production","2016","Kilowatt-hours, million","21473",""
"France","Electricity - total wind production","2015","Kilowatt-hours, million","21320",""
"France","Electricity - total wind production","2014","Kilowatt-hours, million","17319",""
"France","Electricity - total wind production","2013","Kilowatt-hours, million","16106",""
"France","Electricity - total wind production","2012","Kilowatt-hours, million","14983",""
"France","Electricity - total wind production","2011","Kilowatt-hours, million","12105",""
"France","Electricity - total wind production","2010","Kilowatt-hours, million","9945",""
"France","Electricity - total wind production","2009","Kilowatt-hours, million","7912",""
"France","Electricity - total wind production","2008","Kilowatt-hours, million","5694",""
"France","Electricity - total wind production","2007","Kilowatt-hours, million","4070",""
"France","Electricity - total wind production","2006","Kilowatt-hours, million","2182",""
"France","Electricity - total wind production","2005","Kilowatt-hours, million","962",""
"France","Electricity - total wind production","2004","Kilowatt-hours, million","595",""
"France","Electricity - total wind production","2003","Kilowatt-hours, million","388",""
"France","Electricity - total wind production","2002","Kilowatt-hours, million","265",""
"France","Electricity - total wind production","2001","Kilowatt-hours, million","131",""
"France","Electricity - total wind production","2000","Kilowatt-hours, million","48",""
"France","Electricity - total wind production","1999","Kilowatt-hours, million","37",""
"France","Electricity - total wind production","1998","Kilowatt-hours, million","19",""
"France","Electricity - total wind production","1997","Kilowatt-hours, million","11",""
"France","Electricity - total wind production","1996","Kilowatt-hours, million","7",""
"France","Electricity - total wind production","1995","Kilowatt-hours, million","5",""
"France","Electricity - total wind production","1994","Kilowatt-hours, million","5",""
"France","Electricity - total wind production","1993","Kilowatt-hours, million","2",""
"French Polynesia","Electricity - total wind production","2009","Kilowatt-hours, million","0.437",""
"French Polynesia","Electricity - total wind production","2008","Kilowatt-hours, million","0.492",""
"Georgia","Electricity - total wind production","2018","Kilowatt-hours, million","84.3",""
"Georgia","Electricity - total wind production","2017","Kilowatt-hours, million","87.8",""
"Georgia","Electricity - total wind production","2016","Kilowatt-hours, million","9",""
"Germany","Electricity - total wind production","2017","Kilowatt-hours, million","105693",""
"Germany","Electricity - total wind production","2016","Kilowatt-hours, million","78598",""
"Germany","Electricity - total wind production","2015","Kilowatt-hours, million","79206",""
"Germany","Electricity - total wind production","2014","Kilowatt-hours, million","57357",""
"Germany","Electricity - total wind production","2013","Kilowatt-hours, million","51708",""
"Germany","Electricity - total wind production","2012","Kilowatt-hours, million","50670",""
"Germany","Electricity - total wind production","2011","Kilowatt-hours, million","48883",""
"Germany","Electricity - total wind production","2010","Kilowatt-hours, million","37793",""
"Germany","Electricity - total wind production","2009","Kilowatt-hours, million","38647",""
"Germany","Electricity - total wind production","2008","Kilowatt-hours, million","40574",""
"Germany","Electricity - total wind production","2007","Kilowatt-hours, million","39713",""
"Germany","Electricity - total wind production","2006","Kilowatt-hours, million","30710",""
"Germany","Electricity - total wind production","2005","Kilowatt-hours, million","27229",""
"Germany","Electricity - total wind production","2004","Kilowatt-hours, million","25509",""
"Germany","Electricity - total wind production","2003","Kilowatt-hours, million","18713",""
"Germany","Electricity - total wind production","2002","Kilowatt-hours, million","15856",""
"Germany","Electricity - total wind production","2001","Kilowatt-hours, million","10456",""
"Germany","Electricity - total wind production","2000","Kilowatt-hours, million","9352",""
"Germany","Electricity - total wind production","1999","Kilowatt-hours, million","5528",""
"Germany","Electricity - total wind production","1998","Kilowatt-hours, million","4593",""
"Germany","Electricity - total wind production","1997","Kilowatt-hours, million","3034",""
"Germany","Electricity - total wind production","1996","Kilowatt-hours, million","2078",""
"Germany","Electricity - total wind production","1995","Kilowatt-hours, million","1712",""
"Germany","Electricity - total wind production","1994","Kilowatt-hours, million","1428",""
"Germany","Electricity - total wind production","1993","Kilowatt-hours, million","674",""
"Germany","Electricity - total wind production","1992","Kilowatt-hours, million","291",""
"Germany","Electricity - total wind production","1991","Kilowatt-hours, million","215",""
"Germany, Fed. R. (former)","Electricity - total wind production","1990","Kilowatt-hours, million","43",""
"Greece","Electricity - total wind production","2017","Kilowatt-hours, million","5537",""
"Greece","Electricity - total wind production","2016","Kilowatt-hours, million","5146",""
"Greece","Electricity - total wind production","2015","Kilowatt-hours, million","4621",""
"Greece","Electricity - total wind production","2014","Kilowatt-hours, million","3689",""
"Greece","Electricity - total wind production","2013","Kilowatt-hours, million","4139",""
"Greece","Electricity - total wind production","2012","Kilowatt-hours, million","3850",""
"Greece","Electricity - total wind production","2011","Kilowatt-hours, million","3315",""
"Greece","Electricity - total wind production","2010","Kilowatt-hours, million","2714",""
"Greece","Electricity - total wind production","2009","Kilowatt-hours, million","2543",""
"Greece","Electricity - total wind production","2008","Kilowatt-hours, million","2242",""
"Greece","Electricity - total wind production","2007","Kilowatt-hours, million","1818",""
"Greece","Electricity - total wind production","2006","Kilowatt-hours, million","1699",""
"Greece","Electricity - total wind production","2005","Kilowatt-hours, million","1266",""
"Greece","Electricity - total wind production","2004","Kilowatt-hours, million","1121",""
"Greece","Electricity - total wind production","2003","Kilowatt-hours, million","1021",""
"Greece","Electricity - total wind production","2002","Kilowatt-hours, million","651",""
"Greece","Electricity - total wind production","2001","Kilowatt-hours, million","756",""
"Greece","Electricity - total wind production","2000","Kilowatt-hours, million","451",""
"Greece","Electricity - total wind production","1999","Kilowatt-hours, million","162",""
"Greece","Electricity - total wind production","1998","Kilowatt-hours, million","70",""
"Greece","Electricity - total wind production","1997","Kilowatt-hours, million","36",""
"Greece","Electricity - total wind production","1996","Kilowatt-hours, million","38",""
"Greece","Electricity - total wind production","1995","Kilowatt-hours, million","34",""
"Greece","Electricity - total wind production","1994","Kilowatt-hours, million","37",""
"Greece","Electricity - total wind production","1993","Kilowatt-hours, million","47",""
"Greece","Electricity - total wind production","1992","Kilowatt-hours, million","8",""
"Greece","Electricity - total wind production","1991","Kilowatt-hours, million","2",""
"Greece","Electricity - total wind production","1990","Kilowatt-hours, million","2",""
"Guadeloupe","Electricity - total wind production","2016","Kilowatt-hours, million","53.3",""
"Guadeloupe","Electricity - total wind production","2015","Kilowatt-hours, million","51.9",""
"Guadeloupe","Electricity - total wind production","2014","Kilowatt-hours, million","54.4",""
"Guadeloupe","Electricity - total wind production","2013","Kilowatt-hours, million","56.8",""
"Guadeloupe","Electricity - total wind production","2012","Kilowatt-hours, million","51",""
"Guadeloupe","Electricity - total wind production","2011","Kilowatt-hours, million","45.1",""
"Guadeloupe","Electricity - total wind production","2010","Kilowatt-hours, million","41",""
"Guadeloupe","Electricity - total wind production","2009","Kilowatt-hours, million","51.1",""
"Guadeloupe","Electricity - total wind production","2008","Kilowatt-hours, million","48.7",""
"Guadeloupe","Electricity - total wind production","2007","Kilowatt-hours, million","44",""
"Guadeloupe","Electricity - total wind production","2006","Kilowatt-hours, million","34.9",""
"Guadeloupe","Electricity - total wind production","2005","Kilowatt-hours, million","24.6",""
"Guadeloupe","Electricity - total wind production","2004","Kilowatt-hours, million","31.9",""
"Guadeloupe","Electricity - total wind production","2003","Kilowatt-hours, million","33.6",""
"Guadeloupe","Electricity - total wind production","2002","Kilowatt-hours, million","29.9",""
"Guadeloupe","Electricity - total wind production","2001","Kilowatt-hours, million","17.1",""
"Guadeloupe","Electricity - total wind production","2000","Kilowatt-hours, million","8.7",""
"Guadeloupe","Electricity - total wind production","1999","Kilowatt-hours, million","4.4",""
"Guadeloupe","Electricity - total wind production","1998","Kilowatt-hours, million","2",""
"Guadeloupe","Electricity - total wind production","1997","Kilowatt-hours, million","0.9",""
"Guadeloupe","Electricity - total wind production","1996","Kilowatt-hours, million","0.3",""
"Guadeloupe","Electricity - total wind production","2010","Kilowatt-hours, million","41",""
"Guadeloupe","Electricity - total wind production","2009","Kilowatt-hours, million","51.1",""
"Guadeloupe","Electricity - total wind production","2008","Kilowatt-hours, million","48.7",""
"Guadeloupe","Electricity - total wind production","2007","Kilowatt-hours, million","44",""
"Guadeloupe","Electricity - total wind production","2006","Kilowatt-hours, million","34.9",""
"Guadeloupe","Electricity - total wind production","2005","Kilowatt-hours, million","24.6",""
"Guadeloupe","Electricity - total wind production","2004","Kilowatt-hours, million","31.9",""
"Guadeloupe","Electricity - total wind production","2003","Kilowatt-hours, million","33.6",""
"Guadeloupe","Electricity - total wind production","2002","Kilowatt-hours, million","29.9",""
"Guadeloupe","Electricity - total wind production","2001","Kilowatt-hours, million","17.1",""
"Guadeloupe","Electricity - total wind production","2000","Kilowatt-hours, million","8.7",""
"Guadeloupe","Electricity - total wind production","1999","Kilowatt-hours, million","4.4",""
"Guadeloupe","Electricity - total wind production","1998","Kilowatt-hours, million","2",""
"Guadeloupe","Electricity - total wind production","1997","Kilowatt-hours, million","0.9",""
"Guadeloupe","Electricity - total wind production","1996","Kilowatt-hours, million","0.3",""
"Guam","Electricity - total wind production","2018","Kilowatt-hours, million","0.5","1"
"Guam","Electricity - total wind production","2017","Kilowatt-hours, million","0.5","1"
"Guam","Electricity - total wind production","2016","Kilowatt-hours, million","0.5","1"
"Guatemala","Electricity - total wind production","2017","Kilowatt-hours, million","218.06",""
"Guatemala","Electricity - total wind production","2016","Kilowatt-hours, million","215.07",""
"Guatemala","Electricity - total wind production","2015","Kilowatt-hours, million","107.29",""
"Honduras","Electricity - total wind production","2017","Kilowatt-hours, million","578",""
"Honduras","Electricity - total wind production","2016","Kilowatt-hours, million","574",""
"Honduras","Electricity - total wind production","2015","Kilowatt-hours, million","665",""
"Honduras","Electricity - total wind production","2014","Kilowatt-hours, million","398",""
"Honduras","Electricity - total wind production","2013","Kilowatt-hours, million","310",""
"Honduras","Electricity - total wind production","2012","Kilowatt-hours, million","338",""
"Honduras","Electricity - total wind production","2011","Kilowatt-hours, million","117",""
"Hungary","Electricity - total wind production","2017","Kilowatt-hours, million","758",""
"Hungary","Electricity - total wind production","2016","Kilowatt-hours, million","684",""
"Hungary","Electricity - total wind production","2015","Kilowatt-hours, million","693",""
"Hungary","Electricity - total wind production","2014","Kilowatt-hours, million","657",""
"Hungary","Electricity - total wind production","2013","Kilowatt-hours, million","718",""
"Hungary","Electricity - total wind production","2012","Kilowatt-hours, million","770",""
"Hungary","Electricity - total wind production","2011","Kilowatt-hours, million","626",""
"Hungary","Electricity - total wind production","2010","Kilowatt-hours, million","534",""
"Hungary","Electricity - total wind production","2009","Kilowatt-hours, million","331",""
"Hungary","Electricity - total wind production","2008","Kilowatt-hours, million","205",""
"Hungary","Electricity - total wind production","2007","Kilowatt-hours, million","110",""
"Hungary","Electricity - total wind production","2006","Kilowatt-hours, million","43",""
"Hungary","Electricity - total wind production","2005","Kilowatt-hours, million","10",""
"Hungary","Electricity - total wind production","2004","Kilowatt-hours, million","6",""
"Hungary","Electricity - total wind production","2003","Kilowatt-hours, million","4",""
"Hungary","Electricity - total wind production","2002","Kilowatt-hours, million","1",""
"Hungary","Electricity - total wind production","2001","Kilowatt-hours, million","1",""
"Iceland","Electricity - total wind production","2017","Kilowatt-hours, million","8",""
"Iceland","Electricity - total wind production","2016","Kilowatt-hours, million","9",""
"Iceland","Electricity - total wind production","2015","Kilowatt-hours, million","11",""
"Iceland","Electricity - total wind production","2014","Kilowatt-hours, million","8",""
"Iceland","Electricity - total wind production","2013","Kilowatt-hours, million","3",""
"India","Electricity - total wind production","2017","Kilowatt-hours, million","38486",""
"India","Electricity - total wind production","2016","Kilowatt-hours, million","35530",""
"India","Electricity - total wind production","2015","Kilowatt-hours, million","30045",""
"India","Electricity - total wind production","2014","Kilowatt-hours, million","27057",""
"India","Electricity - total wind production","2013","Kilowatt-hours, million","33583",""
"India","Electricity - total wind production","2012","Kilowatt-hours, million","28365",""
"India","Electricity - total wind production","2011","Kilowatt-hours, million","23353",""
"India","Electricity - total wind production","2010","Kilowatt-hours, million","18735",""
"India","Electricity - total wind production","2009","Kilowatt-hours, million","18188",""
"India","Electricity - total wind production","2008","Kilowatt-hours, million","13334",""
"India","Electricity - total wind production","2007","Kilowatt-hours, million","11413",""
"India","Electricity - total wind production","2006","Kilowatt-hours, million","9547",""
"India","Electricity - total wind production","2005","Kilowatt-hours, million","5991",""
"India","Electricity - total wind production","2004","Kilowatt-hours, million","4295",""
"India","Electricity - total wind production","2003","Kilowatt-hours, million","3402",""
"India","Electricity - total wind production","2002","Kilowatt-hours, million","2511",""
"India","Electricity - total wind production","2001","Kilowatt-hours, million","2085",""
"India","Electricity - total wind production","2000","Kilowatt-hours, million","1582",""
"India","Electricity - total wind production","1999","Kilowatt-hours, million","1509",""
"India","Electricity - total wind production","1998","Kilowatt-hours, million","1127",""
"India","Electricity - total wind production","1997","Kilowatt-hours, million","1037",""
"India","Electricity - total wind production","1996","Kilowatt-hours, million","926",""
"India","Electricity - total wind production","1995","Kilowatt-hours, million","498",""
"India","Electricity - total wind production","1994","Kilowatt-hours, million","182",""
"India","Electricity - total wind production","1993","Kilowatt-hours, million","57",""
"India","Electricity - total wind production","1992","Kilowatt-hours, million","52",""
"India","Electricity - total wind production","1991","Kilowatt-hours, million","39",""
"India","Electricity - total wind production","1990","Kilowatt-hours, million","32",""
"Indonesia","Electricity - total wind production","2017","Kilowatt-hours, million","6","1"
"Indonesia","Electricity - total wind production","2016","Kilowatt-hours, million","6",""
"Indonesia","Electricity - total wind production","2013","Kilowatt-hours, million","1.4",""
"Indonesia","Electricity - total wind production","2012","Kilowatt-hours, million","5",""
"Indonesia","Electricity - total wind production","2011","Kilowatt-hours, million","5",""
"Indonesia","Electricity - total wind production","2010","Kilowatt-hours, million","4.02",""
"Indonesia","Electricity - total wind production","2009","Kilowatt-hours, million","4.05",""
"Indonesia","Electricity - total wind production","2008","Kilowatt-hours, million","0",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2017","Kilowatt-hours, million","306",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2016","Kilowatt-hours, million","250",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2015","Kilowatt-hours, million","221",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2014","Kilowatt-hours, million","186",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2013","Kilowatt-hours, million","376",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2012","Kilowatt-hours, million","207",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2011","Kilowatt-hours, million","217",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2010","Kilowatt-hours, million","163",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2009","Kilowatt-hours, million","225",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2008","Kilowatt-hours, million","196",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2007","Kilowatt-hours, million","143",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2006","Kilowatt-hours, million","125",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2005","Kilowatt-hours, million","71",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2004","Kilowatt-hours, million","7",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2003","Kilowatt-hours, million","27",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2002","Kilowatt-hours, million","30",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2001","Kilowatt-hours, million","34",""
"Iran (Islamic Rep. of)","Electricity - total wind production","2000","Kilowatt-hours, million","37",""
"Ireland","Electricity - total wind production","2017","Kilowatt-hours, million","7445",""
"Ireland","Electricity - total wind production","2016","Kilowatt-hours, million","6149",""
"Ireland","Electricity - total wind production","2015","Kilowatt-hours, million","6573",""
"Ireland","Electricity - total wind production","2014","Kilowatt-hours, million","5140",""
"Ireland","Electricity - total wind production","2013","Kilowatt-hours, million","4542",""
"Ireland","Electricity - total wind production","2012","Kilowatt-hours, million","4010",""
"Ireland","Electricity - total wind production","2011","Kilowatt-hours, million","4380",""
"Ireland","Electricity - total wind production","2010","Kilowatt-hours, million","2815",""
"Ireland","Electricity - total wind production","2009","Kilowatt-hours, million","2955",""
"Ireland","Electricity - total wind production","2008","Kilowatt-hours, million","2410",""
"Ireland","Electricity - total wind production","2007","Kilowatt-hours, million","1958",""
"Ireland","Electricity - total wind production","2006","Kilowatt-hours, million","1622",""
"Ireland","Electricity - total wind production","2005","Kilowatt-hours, million","1112",""
"Ireland","Electricity - total wind production","2004","Kilowatt-hours, million","655",""
"Ireland","Electricity - total wind production","2003","Kilowatt-hours, million","454",""
"Ireland","Electricity - total wind production","2002","Kilowatt-hours, million","388",""
"Ireland","Electricity - total wind production","2001","Kilowatt-hours, million","334",""
"Ireland","Electricity - total wind production","2000","Kilowatt-hours, million","244",""
"Ireland","Electricity - total wind production","1999","Kilowatt-hours, million","187",""
"Ireland","Electricity - total wind production","1998","Kilowatt-hours, million","169",""
"Ireland","Electricity - total wind production","1997","Kilowatt-hours, million","50",""
"Ireland","Electricity - total wind production","1996","Kilowatt-hours, million","14",""
"Ireland","Electricity - total wind production","1995","Kilowatt-hours, million","16",""
"Ireland","Electricity - total wind production","1994","Kilowatt-hours, million","19",""
"Ireland","Electricity - total wind production","1993","Kilowatt-hours, million","15",""
"Ireland","Electricity - total wind production","1992","Kilowatt-hours, million","5",""
"Israel","Electricity - total wind production","2017","Kilowatt-hours, million","180",""
"Israel","Electricity - total wind production","2016","Kilowatt-hours, million","0",""
"Israel","Electricity - total wind production","2015","Kilowatt-hours, million","7",""
"Israel","Electricity - total wind production","2014","Kilowatt-hours, million","6",""
"Israel","Electricity - total wind production","2013","Kilowatt-hours, million","6",""
"Israel","Electricity - total wind production","2012","Kilowatt-hours, million","6",""
"Israel","Electricity - total wind production","2011","Kilowatt-hours, million","7",""
"Israel","Electricity - total wind production","2010","Kilowatt-hours, million","8",""
"Israel","Electricity - total wind production","2009","Kilowatt-hours, million","9",""
"Israel","Electricity - total wind production","2008","Kilowatt-hours, million","9",""
"Israel","Electricity - total wind production","2007","Kilowatt-hours, million","10",""
"Israel","Electricity - total wind production","2006","Kilowatt-hours, million","10",""
"Israel","Electricity - total wind production","2005","Kilowatt-hours, million","11",""
"Israel","Electricity - total wind production","2004","Kilowatt-hours, million","11",""
"Israel","Electricity - total wind production","2003","Kilowatt-hours, million","12",""
"Israel","Electricity - total wind production","2002","Kilowatt-hours, million","11",""
"Israel","Electricity - total wind production","2001","Kilowatt-hours, million","10",""
"Italy","Electricity - total wind production","2017","Kilowatt-hours, million","17742",""
"Italy","Electricity - total wind production","2016","Kilowatt-hours, million","17689",""
"Italy","Electricity - total wind production","2015","Kilowatt-hours, million","14844",""
"Italy","Electricity - total wind production","2014","Kilowatt-hours, million","15178",""
"Italy","Electricity - total wind production","2013","Kilowatt-hours, million","14897",""
"Italy","Electricity - total wind production","2012","Kilowatt-hours, million","13407",""
"Italy","Electricity - total wind production","2011","Kilowatt-hours, million","9856",""
"Italy","Electricity - total wind production","2010","Kilowatt-hours, million","9126",""
"Italy","Electricity - total wind production","2009","Kilowatt-hours, million","6543",""
"Italy","Electricity - total wind production","2008","Kilowatt-hours, million","4861",""
"Italy","Electricity - total wind production","2007","Kilowatt-hours, million","4034",""
"Italy","Electricity - total wind production","2006","Kilowatt-hours, million","2971",""
"Italy","Electricity - total wind production","2005","Kilowatt-hours, million","2344",""
"Italy","Electricity - total wind production","2004","Kilowatt-hours, million","1847",""
"Italy","Electricity - total wind production","2003","Kilowatt-hours, million","1458",""
"Italy","Electricity - total wind production","2002","Kilowatt-hours, million","1404",""
"Italy","Electricity - total wind production","2001","Kilowatt-hours, million","1179",""
"Italy","Electricity - total wind production","2000","Kilowatt-hours, million","563",""
"Italy","Electricity - total wind production","1999","Kilowatt-hours, million","403",""
"Italy","Electricity - total wind production","1998","Kilowatt-hours, million","231",""
"Italy","Electricity - total wind production","1997","Kilowatt-hours, million","118",""
"Italy","Electricity - total wind production","1996","Kilowatt-hours, million","33",""
"Italy","Electricity - total wind production","1995","Kilowatt-hours, million","9",""
"Italy","Electricity - total wind production","1994","Kilowatt-hours, million","7",""
"Italy","Electricity - total wind production","1993","Kilowatt-hours, million","4",""
"Italy","Electricity - total wind production","1992","Kilowatt-hours, million","2",""
"Italy","Electricity - total wind production","1991","Kilowatt-hours, million","3",""
"Italy","Electricity - total wind production","1990","Kilowatt-hours, million","2",""
"Jamaica","Electricity - total wind production","2017","Kilowatt-hours, million","289",""
"Jamaica","Electricity - total wind production","2016","Kilowatt-hours, million","207",""
"Jamaica","Electricity - total wind production","2015","Kilowatt-hours, million","125",""
"Jamaica","Electricity - total wind production","2014","Kilowatt-hours, million","119",""
"Jamaica","Electricity - total wind production","2013","Kilowatt-hours, million","115",""
"Jamaica","Electricity - total wind production","2012","Kilowatt-hours, million","107",""
"Jamaica","Electricity - total wind production","2011","Kilowatt-hours, million","91",""
"Jamaica","Electricity - total wind production","2010","Kilowatt-hours, million","53",""
"Jamaica","Electricity - total wind production","2009","Kilowatt-hours, million","51",""
"Jamaica","Electricity - total wind production","2008","Kilowatt-hours, million","49",""
"Jamaica","Electricity - total wind production","2007","Kilowatt-hours, million","52",""
"Jamaica","Electricity - total wind production","2006","Kilowatt-hours, million","55",""
"Jamaica","Electricity - total wind production","2005","Kilowatt-hours, million","50",""
"Jamaica","Electricity - total wind production","2004","Kilowatt-hours, million","32",""
"Japan","Electricity - total wind production","2017","Kilowatt-hours, million","6490",""
"Japan","Electricity - total wind production","2016","Kilowatt-hours, million","6166",""
"Japan","Electricity - total wind production","2015","Kilowatt-hours, million","5580",""
"Japan","Electricity - total wind production","2014","Kilowatt-hours, million","5217",""
"Japan","Electricity - total wind production","2013","Kilowatt-hours, million","5187",""
"Japan","Electricity - total wind production","2012","Kilowatt-hours, million","4838",""
"Japan","Electricity - total wind production","2011","Kilowatt-hours, million","4677",""
"Japan","Electricity - total wind production","2010","Kilowatt-hours, million","4017",""
"Japan","Electricity - total wind production","2009","Kilowatt-hours, million","3613",""
"Japan","Electricity - total wind production","2008","Kilowatt-hours, million","2942",""
"Japan","Electricity - total wind production","2007","Kilowatt-hours, million","2614",""
"Japan","Electricity - total wind production","2006","Kilowatt-hours, million","2167",""
"Japan","Electricity - total wind production","2005","Kilowatt-hours, million","1751",""
"Japan","Electricity - total wind production","2004","Kilowatt-hours, million","1310",""
"Japan","Electricity - total wind production","2003","Kilowatt-hours, million","833",""
"Japan","Electricity - total wind production","2002","Kilowatt-hours, million","415",""
"Japan","Electricity - total wind production","2001","Kilowatt-hours, million","252",""
"Japan","Electricity - total wind production","2000","Kilowatt-hours, million","109",""
"Japan","Electricity - total wind production","1999","Kilowatt-hours, million","38",""
"Japan","Electricity - total wind production","1998","Kilowatt-hours, million","7",""
"Japan","Electricity - total wind production","1997","Kilowatt-hours, million","1",""
"Japan","Electricity - total wind production","1996","Kilowatt-hours, million","2",""
"Japan","Electricity - total wind production","1995","Kilowatt-hours, million","3",""
"Japan","Electricity - total wind production","1994","Kilowatt-hours, million","2",""
"Japan","Electricity - total wind production","1993","Kilowatt-hours, million","2",""
"Japan","Electricity - total wind production","1992","Kilowatt-hours, million","1",""
"Japan","Electricity - total wind production","1991","Kilowatt-hours, million","0",""
"Japan","Electricity - total wind production","1990","Kilowatt-hours, million","0",""
"Jordan","Electricity - total wind production","2018","Kilowatt-hours, million","707",""
"Jordan","Electricity - total wind production","2017","Kilowatt-hours, million","449.1",""
"Jordan","Electricity - total wind production","2016","Kilowatt-hours, million","391",""
"Jordan","Electricity - total wind production","2015","Kilowatt-hours, million","123.1",""
"Jordan","Electricity - total wind production","2014","Kilowatt-hours, million","2.4",""
"Jordan","Electricity - total wind production","2013","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2012","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2011","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2010","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2009","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2008","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2007","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2006","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2005","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2004","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2003","Kilowatt-hours, million","3",""
"Jordan","Electricity - total wind production","2002","Kilowatt-hours, million","3",""
"Kazakhstan","Electricity - total wind production","2017","Kilowatt-hours, million","339",""
"Kazakhstan","Electricity - total wind production","2016","Kilowatt-hours, million","274",""
"Kazakhstan","Electricity - total wind production","2015","Kilowatt-hours, million","132",""
"Kazakhstan","Electricity - total wind production","2014","Kilowatt-hours, million","13",""
"Kazakhstan","Electricity - total wind production","2013","Kilowatt-hours, million","5",""
"Kazakhstan","Electricity - total wind production","2012","Kilowatt-hours, million","3",""
"Kenya","Electricity - total wind production","2017","Kilowatt-hours, million","61.3",""
"Kenya","Electricity - total wind production","2016","Kilowatt-hours, million","56.4",""
"Kenya","Electricity - total wind production","2015","Kilowatt-hours, million","59.7",""
"Kenya","Electricity - total wind production","2014","Kilowatt-hours, million","17",""
"Kenya","Electricity - total wind production","2013","Kilowatt-hours, million","14.7",""
"Kenya","Electricity - total wind production","2012","Kilowatt-hours, million","14.4",""
"Kenya","Electricity - total wind production","2011","Kilowatt-hours, million","17.6",""
"Kenya","Electricity - total wind production","2010","Kilowatt-hours, million","16.8",""
"Kenya","Electricity - total wind production","2009","Kilowatt-hours, million","7.2",""
"Kenya","Electricity - total wind production","2008","Kilowatt-hours, million","0.2",""
"Kenya","Electricity - total wind production","2007","Kilowatt-hours, million","0",""
"Korea, Republic of","Electricity - total wind production","2017","Kilowatt-hours, million","2169",""
"Korea, Republic of","Electricity - total wind production","2016","Kilowatt-hours, million","1683",""
"Korea, Republic of","Electricity - total wind production","2015","Kilowatt-hours, million","1342",""
"Korea, Republic of","Electricity - total wind production","2014","Kilowatt-hours, million","1146",""
"Korea, Republic of","Electricity - total wind production","2013","Kilowatt-hours, million","1149",""
"Korea, Republic of","Electricity - total wind production","2012","Kilowatt-hours, million","917",""
"Korea, Republic of","Electricity - total wind production","2011","Kilowatt-hours, million","863",""
"Korea, Republic of","Electricity - total wind production","2010","Kilowatt-hours, million","817",""
"Korea, Republic of","Electricity - total wind production","2009","Kilowatt-hours, million","685",""
"Korea, Republic of","Electricity - total wind production","2008","Kilowatt-hours, million","436",""
"Korea, Republic of","Electricity - total wind production","2007","Kilowatt-hours, million","376",""
"Korea, Republic of","Electricity - total wind production","2006","Kilowatt-hours, million","239",""
"Korea, Republic of","Electricity - total wind production","2005","Kilowatt-hours, million","130",""
